"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 24, 2016","4,626.13","4,626.13","4,626.13","4,626.13","-","-0.68%"
"Jan 21, 2016","4,657.94","4,657.94","4,657.94","4,657.94","-","-0.25%"
"Jan 20, 2016","4,669.51","4,669.51","4,669.51","4,669.51","-","-0.60%"
"Jan 19, 2016","4,697.50","4,697.50","4,697.50","4,697.50","-","0.22%"
"Jan 18, 2016","4,687.20","4,687.20","4,687.20","4,687.20","-","0.26%"
"Jan 17, 2016","4,674.82","4,674.82","4,674.82","4,674.82","-","-0.43%"
"Jan 14, 2016","4,694.95","4,694.95","4,694.95","4,694.95","-","0.19%"
"Jan 13, 2016","4,686.05","4,686.05","4,686.05","4,686.05","-","0.44%"
"Jan 12, 2016","4,665.43","4,665.43","4,665.43","4,665.43","-","0.04%"
"Jan 11, 2016","4,663.62","4,663.62","4,663.62","4,663.62","-","-0.24%"
"Jan 10, 2016","4,674.83","4,674.83","4,674.83","4,674.83","-","-0.03%"
"Jan 07, 2016","4,676.08","4,676.08","4,676.08","4,676.08","-","-0.08%"
"Jan 06, 2016","4,679.80","4,679.80","4,679.80","4,679.80","-","0.79%"
"Jan 05, 2016","4,643.25","4,643.25","4,643.25","4,643.25","-","0.55%"
"Jan 04, 2016","4,617.73","4,617.73","4,617.73","4,617.73","-","-0.14%"
"Jan 03, 2016","4,624.01","4,624.01","4,624.01","4,624.01","-","0.41%"
"Dec 30, 2015","4,604.91","4,604.91","4,604.91","4,604.91","-","0.18%"
"Dec 29, 2015","4,596.81","4,596.81","4,596.81","4,596.81","-","0.10%"
"Dec 28, 2015","4,592.33","4,592.33","4,592.33","4,592.33","-","-0.22%"
"Dec 27, 2015","4,602.51","4,602.51","4,602.51","4,602.51","-","-0.13%"
"Dec 24, 2015","4,608.32","4,608.32","4,608.32","4,608.32","-","0.43%"
"Dec 23, 2015","4,588.74","4,588.74","4,588.74","4,588.74","-","-0.11%"
"Dec 22, 2015","4,593.73","4,593.73","4,593.73","4,593.73","-","0.32%"
"Dec 21, 2015","4,578.87","4,578.87","4,578.87","4,578.87","-","1.49%"
"Dec 20, 2015","4,511.53","4,511.53","4,511.53","4,511.53","-","-0.21%"
"Dec 17, 2015","4,520.87","4,520.87","4,520.87","4,520.87","-","0.15%"
"Dec 15, 2015","4,513.97","4,513.97","4,513.97","4,513.97","-","-0.44%"
"Dec 14, 2015","4,533.91","4,533.91","4,533.91","4,533.91","-","-0.19%"
"Dec 13, 2015","4,542.73","4,542.73","4,542.73","4,542.73","-","-0.89%"
"Dec 10, 2015","4,583.41","4,583.41","4,583.41","4,583.41","-","-0.09%"
"Dec 09, 2015","4,587.37","4,587.37","4,587.37","4,587.37","-","-0.13%"
"Dec 08, 2015","4,593.48","4,593.48","4,593.48","4,593.48","-","-0.32%"
"Dec 07, 2015","4,608.04","4,608.04","4,608.04","4,608.04","-","-1.00%"
"Dec 06, 2015","4,654.74","4,654.74","4,654.74","4,654.74","-","0.30%"
"Dec 03, 2015","4,641.03","4,641.03","4,641.03","4,641.03","-","0.47%"
"Dec 02, 2015","4,619.51","4,619.51","4,619.51","4,619.51","-","-0.05%"
"Dec 01, 2015","4,621.67","4,621.67","4,621.67","4,621.67","-","0.89%"
"Nov 30, 2015","4,580.99","4,580.99","4,580.99","4,580.99","-","0.01%"
"Nov 29, 2015","4,580.76","4,580.76","4,580.76","4,580.76","-","0.15%"
"Nov 26, 2015","4,573.75","4,573.75","4,573.75","4,573.75","-","0.13%"
"Nov 25, 2015","4,568.01","4,568.01","4,568.01","4,568.01","-","-0.13%"
"Nov 24, 2015","4,574.05","4,574.05","4,574.05","4,574.05","-","-0.24%"
"Nov 23, 2015","4,585.10","4,585.10","4,585.10","4,585.10","-","-0.14%"
"Nov 22, 2015","4,591.70","4,591.70","4,591.70","4,591.70","-","1.33%"
"Nov 19, 2015","4,531.62","4,531.62","4,531.62","4,531.62","-","0.78%"
"Nov 18, 2015","4,496.68","4,496.68","4,496.68","4,496.68","-","0.01%"
"Nov 17, 2015","4,496.35","4,496.35","4,496.35","4,496.35","-","0.46%"
"Nov 16, 2015","4,475.81","4,475.81","4,475.81","4,475.81","-","1.17%"
"Nov 15, 2015","4,424.20","4,424.20","4,424.20","4,424.20","-","-0.21%"
"Nov 12, 2015","4,433.57","4,433.57","4,433.57","4,433.57","-","1.42%"
"Nov 11, 2015","4,371.54","4,371.54","4,371.54","4,371.54","-","-0.88%"
"Nov 10, 2015","4,410.57","4,410.57","4,410.57","4,410.57","-","-0.14%"
"Nov 09, 2015","4,416.90","4,416.90","4,416.90","4,416.90","-","-0.59%"
"Nov 08, 2015","4,443.14","4,443.14","4,443.14","4,443.14","-","-1.31%"
"Nov 05, 2015","4,502.16","4,502.16","4,502.16","4,502.16","-","-0.20%"
"Nov 04, 2015","4,511.31","4,511.31","4,511.31","4,511.31","-","-0.88%"
"Nov 03, 2015","4,551.51","4,551.51","4,551.51","4,551.51","-","0.34%"
"Nov 02, 2015","4,536.05","4,536.05","4,536.05","4,536.05","-","0.47%"
"Nov 01, 2015","4,514.85","4,514.85","4,514.85","4,514.85","-","-1.09%"
"Oct 29, 2015","4,564.48","4,564.48","4,564.48","4,564.48","-","-0.33%"
"Oct 28, 2015","4,579.37","4,579.37","4,579.37","4,579.37","-","-0.22%"
"Oct 27, 2015","4,589.33","4,589.33","4,589.33","4,589.33","-","-0.89%"
"Oct 26, 2015","4,630.57","4,630.57","4,630.57","4,630.57","-","-0.40%"
"Oct 25, 2015","4,649.28","4,649.28","4,649.28","4,649.28","-","0.03%"
"Oct 21, 2015","4,647.67","4,647.67","4,647.67","4,647.67","-","-0.21%"
"Oct 20, 2015","4,657.65","4,657.65","4,657.65","4,657.65","-","0.28%"
"Oct 19, 2015","4,644.63","4,644.63","4,644.63","4,644.63","-","0.79%"
"Oct 18, 2015","4,608.03","4,608.03","4,608.03","4,608.03","-","-1.47%"
"Oct 15, 2015","4,676.62","4,676.62","4,676.62","4,676.62","-","-0.84%"
"Oct 14, 2015","4,716.08","4,716.08","4,716.08","4,716.08","-","-1.33%"
"Oct 13, 2015","4,779.66","4,779.66","4,779.66","4,779.66","-","0.07%"
"Oct 12, 2015","4,776.15","4,776.15","4,776.15","4,776.15","-","1.02%"
"Oct 11, 2015","4,728.12","4,728.12","4,728.12","4,728.12","-","-1.11%"
"Oct 08, 2015","4,781.36","4,781.36","4,781.36","4,781.36","-","-0.40%"
"Oct 07, 2015","4,800.62","4,800.62","4,800.62","4,800.62","-","-0.68%"
"Oct 06, 2015","4,833.33","4,833.33","4,833.33","4,833.33","-","0.04%"
"Oct 05, 2015","4,831.59","4,831.59","4,831.59","4,831.59","-","0.35%"
"Oct 04, 2015","4,814.60","4,814.60","4,814.60","4,814.60","-","-0.87%"
"Oct 01, 2015","4,856.96","4,856.96","4,856.96","4,856.96","-","0.10%"
"Sep 30, 2015","4,852.08","4,852.08","4,852.08","4,852.08","-","-0.02%"
"Sep 29, 2015","4,853.17","4,853.17","4,853.17","4,853.17","-","-0.28%"
"Sep 28, 2015","4,866.75","4,866.75","4,866.75","4,866.75","-","0.28%"
"Sep 22, 2015","4,853.29","4,853.29","4,853.29","4,853.29","-","0.24%"
"Sep 21, 2015","4,841.61","4,841.61","4,841.61","4,841.61","-","0.23%"
"Sep 20, 2015","4,830.68","4,830.68","4,830.68","4,830.68","-","0.23%"
"Sep 17, 2015","4,819.45","4,819.45","4,819.45","4,819.45","-","0.47%"
"Sep 16, 2015","4,796.81","4,796.81","4,796.81","4,796.81","-","-0.10%"
"Sep 15, 2015","4,801.80","4,801.80","4,801.80","4,801.80","-","0.33%"
"Sep 14, 2015","4,786.19","4,786.19","4,786.19","4,786.19","-","0.38%"
"Sep 13, 2015","4,768.30","4,768.30","4,768.30","4,768.30","-","0.17%"
"Sep 10, 2015","4,760.14","4,760.14","4,760.14","4,760.14","-","0.04%"
"Sep 09, 2015","4,758.43","4,758.43","4,758.43","4,758.43","-","-0.54%"
"Sep 08, 2015","4,784.46","4,784.46","4,784.46","4,784.46","-","-0.16%"
"Sep 07, 2015","4,791.91","4,791.91","4,791.91","4,791.91","-","0.40%"
"Sep 06, 2015","4,772.65","4,772.65","4,772.65","4,772.65","-","0.15%"
"Sep 03, 2015","4,765.72","4,765.72","4,765.72","4,765.72","-","0.04%"
"Sep 02, 2015","4,763.88","4,763.88","4,763.88","4,763.88","-","0.83%"
"Sep 01, 2015","4,724.51","4,724.51","4,724.51","4,724.51","-","-0.93%"
"Aug 31, 2015","4,768.66","4,768.66","4,768.66","4,768.66","-","-0.47%"
"Aug 30, 2015","4,790.97","4,790.97","4,790.97","4,790.97","-","-0.45%"
"Aug 27, 2015","4,812.82","4,812.82","4,812.82","4,812.82","-","0.15%"
"Aug 26, 2015","4,805.65","4,805.65","4,805.65","4,805.65","-","0.27%"
"Aug 25, 2015","4,792.93","4,792.93","4,792.93","4,792.93","-","-0.02%"
"Aug 24, 2015","4,793.99","4,793.99","4,793.99","4,793.99","-","-0.78%"
"Aug 23, 2015","4,831.71","4,831.71","4,831.71","4,831.71","-","-0.17%"
"Aug 20, 2015","4,840.15","4,840.15","4,840.15","4,840.15","-","0.48%"
"Aug 19, 2015","4,816.97","4,816.97","4,816.97","4,816.97","-","0.16%"
"Aug 18, 2015","4,809.27","4,809.27","4,809.27","4,809.27","-","0.87%"
"Aug 17, 2015","4,768.01","4,768.01","4,768.01","4,768.01","-","-0.33%"
"Aug 16, 2015","4,783.80","4,783.80","4,783.80","4,783.80","-","-0.52%"
"Aug 13, 2015","4,808.87","4,808.87","4,808.87","4,808.87","-","-0.26%"
"Aug 12, 2015","4,821.62","4,821.62","4,821.62","4,821.62","-","0.63%"
"Aug 11, 2015","4,791.47","4,791.47","4,791.47","4,791.47","-","-0.50%"
"Aug 10, 2015","4,815.63","4,815.63","4,815.63","4,815.63","-","-0.59%"
"Aug 09, 2015","4,844.35","4,844.35","4,844.35","4,844.35","-","-0.41%"
"Aug 06, 2015","4,864.45","4,864.45","4,864.45","4,864.45","-","-0.20%"
"Aug 05, 2015","4,873.96","4,873.96","4,873.96","4,873.96","-","0.04%"
"Aug 04, 2015","4,871.81","4,871.81","4,871.81","4,871.81","-","0.19%"
"Aug 03, 2015","4,862.55","4,862.55","4,862.55","4,862.55","-","1.26%"
"Aug 02, 2015","4,802.02","4,802.02","4,802.02","4,802.02","-","0.20%"
"Jul 30, 2015","4,792.30","4,792.30","4,792.30","4,792.30","-","0.30%"
"Jul 29, 2015","4,777.90","4,777.90","4,777.90","4,777.90","-","-0.40%"
"Jul 28, 2015","4,797.17","4,797.17","4,797.17","4,797.17","-","0.46%"
"Jul 27, 2015","4,775.27","4,775.27","4,775.27","4,775.27","-","-0.23%"
"Jul 26, 2015","4,786.49","4,786.49","4,786.49","4,786.49","-","-0.46%"
"Jul 23, 2015","4,808.39","4,808.39","4,808.39","4,808.39","-","1.40%"
"Jul 22, 2015","4,741.97","4,741.97","4,741.97","4,741.97","-","0.23%"
"Jul 21, 2015","4,731.31","4,731.31","4,731.31","4,731.31","-","1.61%"
"Jul 14, 2015","4,656.13","4,656.13","4,656.13","4,656.13","-","0.59%"
"Jul 13, 2015","4,628.85","4,628.85","4,628.85","4,628.85","-","0.30%"
"Jul 12, 2015","4,615.19","4,615.19","4,615.19","4,615.19","-","0.33%"
"Jul 09, 2015","4,599.91","4,599.91","4,599.91","4,599.91","-","0.44%"
"Jul 08, 2015","4,579.72","4,579.72","4,579.72","4,579.72","-","0.32%"
"Jul 07, 2015","4,565.24","4,565.24","4,565.24","4,565.24","-","0.85%"
"Jul 06, 2015","4,526.71","4,526.71","4,526.71","4,526.71","-","-0.20%"
"Jul 05, 2015","4,536.00","4,536.00","4,536.00","4,536.00","-","-0.80%"
"Jul 02, 2015","4,572.58","4,572.58","4,572.58","4,572.58","-","-0.23%"
"Jun 30, 2015","4,583.10","4,583.10","4,583.10","4,583.10","-","1.13%"
"Jun 29, 2015","4,531.98","4,531.98","4,531.98","4,531.98","-","0.66%"
"Jun 28, 2015","4,502.22","4,502.22","4,502.22","4,502.22","-","1.05%"
"Jun 25, 2015","4,455.28","4,455.28","4,455.28","4,455.28","-","-0.04%"
"Jun 24, 2015","4,457.24","4,457.24","4,457.24","4,457.24","-","-0.72%"
"Jun 23, 2015","4,489.45","4,489.45","4,489.45","4,489.45","-","-0.32%"
"Jun 22, 2015","4,503.98","4,503.98","4,503.98","4,503.98","-","-0.17%"
"Jun 21, 2015","4,511.46","4,511.46","4,511.46","4,511.46","-","-0.19%"
"Jun 18, 2015","4,519.85","4,519.85","4,519.85","4,519.85","-","-0.17%"
"Jun 17, 2015","4,527.41","4,527.41","4,527.41","4,527.41","-","0.46%"
"Jun 16, 2015","4,506.71","4,506.71","4,506.71","4,506.71","-","0.65%"
"Jun 15, 2015","4,477.55","4,477.55","4,477.55","4,477.55","-","0.54%"
"Jun 14, 2015","4,453.36","4,453.36","4,453.36","4,453.36","-","-1.37%"
"Jun 11, 2015","4,515.13","4,515.13","4,515.13","4,515.13","-","-0.91%"
"Jun 10, 2015","4,556.68","4,556.68","4,556.68","4,556.68","-","0.95%"
"Jun 09, 2015","4,513.97","4,513.97","4,513.97","4,513.97","-","-0.62%"
"Jun 08, 2015","4,542.27","4,542.27","4,542.27","4,542.27","-","-1.63%"
"Jun 07, 2015","4,617.70","4,617.70","4,617.70","4,617.70","-","0.57%"
"Jun 04, 2015","4,591.42","4,591.42","4,591.42","4,591.42","-","0.10%"
"Jun 02, 2015","4,586.84","4,586.84","4,586.84","4,586.84","-","-0.80%"
"Jun 01, 2015","4,623.63","4,623.63","4,623.63","4,623.63","-","0.80%"
"May 31, 2015","4,586.95","4,586.95","4,586.95","4,586.95","-","0.93%"
"May 28, 2015","4,544.70","4,544.70","4,544.70","4,544.70","-","-1.55%"
"May 27, 2015","4,616.12","4,616.12","4,616.12","4,616.12","-","-0.24%"
"May 26, 2015","4,627.16","4,627.16","4,627.16","4,627.16","-","0.26%"
"May 25, 2015","4,615.01","4,615.01","4,615.01","4,615.01","-","2.86%"
"May 24, 2015","4,486.77","4,486.77","4,486.77","4,486.77","-","0.08%"
"May 21, 2015","4,483.28","4,483.28","4,483.28","4,483.28","-","0.62%"
"May 20, 2015","4,455.57","4,455.57","4,455.57","4,455.57","-","-0.08%"
"May 19, 2015","4,459.28","4,459.28","4,459.28","4,459.28","-","1.18%"
"May 18, 2015","4,407.42","4,407.42","4,407.42","4,407.42","-","2.12%"
"May 17, 2015","4,315.99","4,315.99","4,315.99","4,315.99","-","0.03%"
"May 14, 2015","4,314.88","4,314.88","4,314.88","4,314.88","-","-0.64%"
"May 13, 2015","4,342.66","4,342.66","4,342.66","4,342.66","-","0.37%"
"May 12, 2015","4,326.61","4,326.61","4,326.61","4,326.61","-","-0.52%"
"May 11, 2015","4,349.22","4,349.22","4,349.22","4,349.22","-","1.69%"
"May 10, 2015","4,277.05","4,277.05","4,277.05","4,277.05","-","3.75%"
"May 07, 2015","4,122.32","4,122.32","4,122.32","4,122.32","-","0.79%"
"May 06, 2015","4,089.88","4,089.88","4,089.88","4,089.88","-","1.88%"
"May 05, 2015","4,014.37","4,014.37","4,014.37","4,014.37","-","1.38%"
"May 04, 2015","3,959.73","3,959.73","3,959.73","3,959.73","-","-2.16%"
"Apr 30, 2015","4,047.28","4,047.28","4,047.28","4,047.28","-","-1.27%"
"Apr 29, 2015","4,099.20","4,099.20","4,099.20","4,099.20","-","-0.47%"
"Apr 27, 2015","4,118.49","4,118.49","4,118.49","4,118.49","-","0.59%"
"Apr 26, 2015","4,094.47","4,094.47","4,094.47","4,094.47","-","-2.33%"
"Apr 23, 2015","4,192.20","4,192.20","4,192.20","4,192.20","-","-1.43%"
"Apr 22, 2015","4,252.94","4,252.94","4,252.94","4,252.94","-","-0.71%"
"Apr 21, 2015","4,283.24","4,283.24","4,283.24","4,283.24","-","-1.45%"
"Apr 20, 2015","4,346.26","4,346.26","4,346.26","4,346.26","-","-0.63%"
"Apr 19, 2015","4,373.65","4,373.65","4,373.65","4,373.65","-","0.01%"
"Apr 16, 2015","4,373.33","4,373.33","4,373.33","4,373.33","-","0.29%"
"Apr 15, 2015","4,360.49","4,360.49","4,360.49","4,360.49","-","1.60%"
"Apr 13, 2015","4,291.62","4,291.62","4,291.62","4,291.62","-","-0.32%"
"Apr 12, 2015","4,305.27","4,305.27","4,305.27","4,305.27","-","-0.93%"
"Apr 09, 2015","4,345.89","4,345.89","4,345.89","4,345.89","-","-0.03%"
"Apr 08, 2015","4,347.13","4,347.13","4,347.13","4,347.13","-","0.05%"
"Apr 07, 2015","4,345.03","4,345.03","4,345.03","4,345.03","-","-1.19%"
"Apr 06, 2015","4,397.25","4,397.25","4,397.25","4,397.25","-","-0.76%"
"Apr 05, 2015","4,431.10","4,431.10","4,431.10","4,431.10","-","-0.92%"
"Apr 02, 2015","4,472.13","4,472.13","4,472.13","4,472.13","-","-0.91%"
"Apr 01, 2015","4,513.10","4,513.10","4,513.10","4,513.10","-","-0.38%"
"Mar 31, 2015","4,530.48","4,530.48","4,530.48","4,530.48","-","0.47%"
"Mar 30, 2015","4,509.28","4,509.28","4,509.28","4,509.28","-","-1.07%"
"Mar 29, 2015","4,558.08","4,558.08","4,558.08","4,558.08","-","1.08%"
"Mar 25, 2015","4,509.30","4,509.30","4,509.30","4,509.30","-","0.35%"
"Mar 24, 2015","4,493.40","4,493.40","4,493.40","4,493.40","-","-0.29%"
"Mar 23, 2015","4,506.55","4,506.55","4,506.55","4,506.55","-","-0.59%"
"Mar 22, 2015","4,533.21","4,533.21","4,533.21","4,533.21","-","1.46%"
"Mar 19, 2015","4,468.02","4,468.02","4,468.02","4,468.02","-","0.57%"
"Mar 18, 2015","4,442.81","4,442.81","4,442.81","4,442.81","-","-0.79%"
"Mar 16, 2015","4,477.99","4,477.99","4,477.99","4,477.99","-","-1.29%"
"Mar 15, 2015","4,536.39","4,536.39","4,536.39","4,536.39","-","-0.45%"
"Mar 12, 2015","4,556.94","4,556.94","4,556.94","4,556.94","-","-0.63%"
"Mar 11, 2015","4,585.72","4,585.72","4,585.72","4,585.72","-","-1.37%"
"Mar 10, 2015","4,649.30","4,649.30","4,649.30","4,649.30","-","0.50%"
"Mar 09, 2015","4,626.22","4,626.22","4,626.22","4,626.22","-","0.03%"
"Mar 08, 2015","4,624.94","4,624.94","4,624.94","4,624.94","-","-0.86%"
"Mar 05, 2015","4,664.91","4,664.91","4,664.91","4,664.91","-","-0.36%"
"Mar 04, 2015","4,681.53","4,681.53","4,681.53","4,681.53","-","-0.30%"
"Mar 03, 2015","4,695.79","4,695.79","4,695.79","4,695.79","-","-0.50%"
"Mar 02, 2015","4,719.40","4,719.40","4,719.40","4,719.40","-","-0.43%"
"Mar 01, 2015","4,739.65","4,739.65","4,739.65","4,739.65","-","-0.49%"
"Feb 26, 2015","4,763.21","4,763.21","4,763.21","4,763.21","-","0.44%"
"Feb 25, 2015","4,742.22","4,742.22","4,742.22","4,742.22","-","-1.23%"
"Feb 24, 2015","4,801.14","4,801.14","4,801.14","4,801.14","-","-0.16%"
"Feb 23, 2015","4,808.64","4,808.64","4,808.64","4,808.64","-","0.13%"
"Feb 22, 2015","4,802.17","4,802.17","4,802.17","4,802.17","-","0.29%"
"Feb 19, 2015","4,788.23","4,788.23","4,788.23","4,788.23","-","-0.29%"
"Feb 18, 2015","4,802.27","4,802.27","4,802.27","4,802.27","-","0.04%"
"Feb 17, 2015","4,800.40","4,800.40","4,800.40","4,800.40","-","0.65%"
"Feb 16, 2015","4,769.47","4,769.47","4,769.47","4,769.47","-","-1.28%"
"Feb 15, 2015","4,831.17","4,831.17","4,831.17","4,831.17","-","-0.22%"
"Feb 12, 2015","4,841.72","4,841.72","4,841.72","4,841.72","-","0.65%"
"Feb 11, 2015","4,810.53","4,810.53","4,810.53","4,810.53","-","0.50%"
"Feb 10, 2015","4,786.69","4,786.69","4,786.69","4,786.69","-","1.57%"
"Feb 09, 2015","4,712.56","4,712.56","4,712.56","4,712.56","-","0.23%"
"Feb 08, 2015","4,701.60","4,701.60","4,701.60","4,701.60","-","0.35%"
"Feb 05, 2015","4,685.03","4,685.03","4,685.03","4,685.03","-","0.36%"
"Feb 04, 2015","4,668.05","4,668.05","4,668.05","4,668.05","-","0.25%"
"Feb 03, 2015","4,656.47","4,656.47","4,656.47","4,656.47","-","0.82%"
"Feb 02, 2015","4,618.43","4,618.43","4,618.43","4,618.43","-","-0.78%"
"Feb 01, 2015","4,654.95","4,654.95","4,654.95","4,654.95","-","-1.46%"
"Jan 29, 2015","4,724.04","4,724.04","4,724.04","4,724.04","-","-0.50%"
"Jan 28, 2015","4,747.63","4,747.63","4,747.63","4,747.63","-","-0.20%"
"Jan 27, 2015","4,757.10","4,757.10","4,757.10","4,757.10","-","1.04%"
"Jan 26, 2015","4,708.33","4,708.33","4,708.33","4,708.33","-","-0.18%"
"Jan 25, 2015","4,716.76","4,716.76","4,716.76","4,716.76","-","-1.69%"
"Jan 22, 2015","4,797.95","4,797.95","4,797.95","4,797.95","-","0.31%"
"Jan 21, 2015","4,783.21","4,783.21","4,783.21","4,783.21","-","-1.52%"
"Jan 20, 2015","4,856.94","4,856.94","4,856.94","4,856.94","-","-0.21%"
"Jan 19, 2015","4,867.08","4,867.08","4,867.08","4,867.08","-","-1.02%"
"Jan 18, 2015","4,917.37","4,917.37","4,917.37","4,917.37","-","-0.78%"
"Jan 15, 2015","4,956.09","4,956.09","4,956.09","4,956.09","-","0.09%"
"Jan 14, 2015","4,951.68","4,951.68","4,951.68","4,951.68","-","-0.36%"
"Jan 13, 2015","4,969.73","4,969.73","4,969.73","4,969.73","-","0.26%"
"Jan 12, 2015","4,956.92","4,956.92","4,956.92","4,956.92","-","0.26%"
"Jan 11, 2015","4,943.99","4,943.99","4,943.99","4,943.99","-","-0.50%"
"Jan 08, 2015","4,968.71","4,968.71","4,968.71","4,968.71","-","0.10%"
"Jan 07, 2015","4,963.66","4,963.66","4,963.66","4,963.66","-","-0.12%"
"Jan 06, 2015","4,969.67","4,969.67","4,969.67","4,969.67","-","0.88%"
"Jan 05, 2015","4,926.40","4,926.40","4,926.40","4,926.40","-","-0.31%"
"Jan 01, 2015","4,941.51","4,941.51","4,941.51","4,941.51","-","1.57%"
"Dec 30, 2014","4,864.96","4,864.96","4,864.96","4,864.96","-","1.06%"
"Dec 29, 2014","4,814.16","4,814.16","4,814.16","4,814.16","-","0.27%"
"Dec 28, 2014","4,801.34","4,801.34","4,801.34","4,801.34","-","-0.46%"
"Dec 24, 2014","4,823.57","4,823.57","4,823.57","4,823.57","-","-0.31%"
"Dec 23, 2014","4,838.63","4,838.63","4,838.63","4,838.63","-","-0.61%"
"Dec 22, 2014","4,868.47","4,868.47","4,868.47","4,868.47","-","0.39%"
"Dec 21, 2014","4,849.68","4,849.68","4,849.68","4,849.68","-","-0.14%"
"Dec 18, 2014","4,856.41","4,856.41","4,856.41","4,856.41","-","0.38%"
"Dec 17, 2014","4,837.92","4,837.92","4,837.92","4,837.92","-","-0.83%"
"Dec 15, 2014","4,878.65","4,878.65","4,878.65","4,878.65","-","-0.29%"
"Dec 14, 2014","4,892.95","4,892.95","4,892.95","4,892.95","-","-0.81%"
"Dec 11, 2014","4,933.03","4,933.03","4,933.03","4,933.03","-","-0.22%"
"Dec 10, 2014","4,943.72","4,943.72","4,943.72","4,943.72","-","-0.01%"
"Dec 09, 2014","4,944.03","4,944.03","4,944.03","4,944.03","-","0.27%"
"Dec 08, 2014","4,930.82","4,930.82","4,930.82","4,930.82","-","0.01%"
"Dec 07, 2014","4,930.37","4,930.37","4,930.37","4,930.37","-","-0.63%"
"Dec 04, 2014","4,961.84","4,961.84","4,961.84","4,961.84","-","-0.60%"
"Dec 03, 2014","4,992.00","4,992.00","4,992.00","4,992.00","-","1.20%"
"Dec 02, 2014","4,932.89","4,932.89","4,932.89","4,932.89","-","1.32%"
"Dec 01, 2014","4,868.64","4,868.64","4,868.64","4,868.64","-","2.08%"
"Nov 30, 2014","4,769.42","4,769.42","4,769.42","4,769.42","-","-0.07%"
"Nov 27, 2014","4,772.55","4,772.55","4,772.55","4,772.55","-","0.34%"
"Nov 26, 2014","4,756.61","4,756.61","4,756.61","4,756.61","-","-1.00%"
"Nov 25, 2014","4,804.45","4,804.45","4,804.45","4,804.45","-","0.75%"
"Nov 24, 2014","4,768.90","4,768.90","4,768.90","4,768.90","-","-1.43%"
"Nov 23, 2014","4,838.11","4,838.11","4,838.11","4,838.11","-","-1.26%"
"Nov 20, 2014","4,899.60","4,899.60","4,899.60","4,899.60","-","-0.54%"
"Nov 19, 2014","4,926.23","4,926.23","4,926.23","4,926.23","-","0.56%"
"Nov 18, 2014","4,898.82","4,898.82","4,898.82","4,898.82","-","-0.38%"
"Nov 17, 2014","4,917.42","4,917.42","4,917.42","4,917.42","-","-0.94%"
"Nov 16, 2014","4,963.89","4,963.89","4,963.89","4,963.89","-","-0.41%"
"Nov 13, 2014","4,984.46","4,984.46","4,984.46","4,984.46","-","-0.42%"
"Nov 12, 2014","5,005.65","5,005.65","5,005.65","5,005.65","-","1.44%"
"Nov 11, 2014","4,934.78","4,934.78","4,934.78","4,934.78","-","0.41%"
"Nov 10, 2014","4,914.71","4,914.71","4,914.71","4,914.71","-","-0.48%"
"Nov 09, 2014","4,938.65","4,938.65","4,938.65","4,938.65","-","-1.72%"
"Nov 06, 2014","5,025.10","5,025.10","5,025.10","5,025.10","-","0.16%"
"Nov 05, 2014","5,017.22","5,017.22","5,017.22","5,017.22","-","-0.95%"
"Nov 03, 2014","5,065.14","5,065.14","5,065.14","5,065.14","-","-0.79%"
"Nov 02, 2014","5,105.22","5,105.22","5,105.22","5,105.22","-","-1.31%"
"Oct 30, 2014","5,173.23","5,173.23","5,173.23","5,173.23","-","1.25%"
"Oct 29, 2014","5,109.42","5,109.42","5,109.42","5,109.42","-","-0.38%"
"Oct 28, 2014","5,128.84","5,128.84","5,128.84","5,128.84","-","-0.55%"
"Oct 27, 2014","5,157.24","5,157.24","5,157.24","5,157.24","-","0.89%"
"Oct 26, 2014","5,111.63","5,111.63","5,111.63","5,111.63","-","-0.82%"
"Oct 23, 2014","5,154.10","5,154.10","5,154.10","5,154.10","-","-0.31%"
"Oct 22, 2014","5,170.15","5,170.15","5,170.15","5,170.15","-","-1.22%"
"Oct 21, 2014","5,233.82","5,233.82","5,233.82","5,233.82","-","1.74%"
"Oct 20, 2014","5,144.50","5,144.50","5,144.50","5,144.50","-","-0.62%"
"Oct 19, 2014","5,176.75","5,176.75","5,176.75","5,176.75","-","-2.06%"
"Oct 16, 2014","5,285.83","5,285.83","5,285.83","5,285.83","-","-0.55%"
"Oct 15, 2014","5,315.11","5,315.11","5,315.11","5,315.11","-","0.43%"
"Oct 14, 2014","5,292.60","5,292.60","5,292.60","5,292.60","-","-0.31%"
"Oct 13, 2014","5,309.24","5,309.24","5,309.24","5,309.24","-","-0.46%"
"Oct 12, 2014","5,334.03","5,334.03","5,334.03","5,334.03","-","1.84%"
"Oct 02, 2014","5,237.72","5,237.72","5,237.72","5,237.72","-","1.64%"
"Oct 01, 2014","5,153.26","5,153.26","5,153.26","5,153.26","-","1.56%"
"Sep 30, 2014","5,074.30","5,074.30","5,074.30","5,074.30","-","0.47%"
"Sep 29, 2014","5,050.34","5,050.34","5,050.34","5,050.34","-","-0.43%"
"Sep 28, 2014","5,072.20","5,072.20","5,072.20","5,072.20","-","0.90%"
"Sep 25, 2014","5,026.92","5,026.92","5,026.92","5,026.92","-","0.95%"
"Sep 24, 2014","4,979.72","4,979.72","4,979.72","4,979.72","-","0.25%"
"Sep 23, 2014","4,967.11","4,967.11","4,967.11","4,967.11","-","0.86%"
